Date,Close,High,Low,Open,Volume
2020-12-01,104.69227600097656,106.30104672606937,104.59609916395753,105.21687268523837,12668900
2020-12-02,106.70323181152344,106.93929797161294,104.28133402566637,104.65729618477809,10811300
2020-12-03,106.0037612915039,106.57207709323959,105.23435333676842,106.53710309475959,12904400
2020-12-04,106.96551513671875,107.79613253144626,106.3972060468513,107.08792745781548,13583700
2020-12-07,106.56333923339844,106.81689573680958,105.10320971742503,105.92508206154332,9724300
2020-12-08,106.66824340820312,106.95677386426948,105.58407624461117,105.82888753923443,9592100
2020-12-09,105.837646484375,107.80488893448897,105.30430466425099,107.69122176818193,13073900
2020-12-10,105.15567016601562,105.60158035075251,104.53489664286874,104.91085882399813,13668400
2020-12-11,104.53490447998047,104.93709552496323,103.49445619840239,103.99282408790378,9981600
2020-12-14,103.43323516845703,106.1611403278449,103.26711034430166,106.09119233129442,12112400
2020-12-15,105.19937133789062,105.70648427137249,103.71301320387292,104.29881262499455,12590200
2020-12-16,105.50537872314453,105.86385715444577,104.7971736971976,105.18188095603652,11169400
2020-12-17,104.63105773925781,106.18736389704257,104.55237124999371,106.02124575172688,11618000
2020-12-18,104.11520385742188,104.81466376003867,103.40699211761508,104.16766151570104,28954800
2020-12-21,108.02345275878906,109.29122833928186,105.87259551493767,107.69120315544905,28323600
2020-12-22,106.37971496582031,107.99722391072005,106.32725730758162,107.88356342766703,11788200
2020-12-23,109.35244750976562,110.62022327980536,106.97426895824088,107.35023110676293,14973200
2020-12-24,108.87155151367188,109.77211687511098,108.04094081276692,109.36991926833635,4164900
2020-12-28,109.58850860595703,110.73388533335608,109.1076311539232,110.00818990122688,8072600
2020-12-29,109.29998779296875,110.41038388297922,109.19506579862909,110.34043588675277,8389200
2020-12-30,109.60601806640625,110.03443793276982,109.20382703483507,109.71967857404297,7398000
2020-12-31,111.10110473632812,111.32843238753128,109.13386237969719,109.36992852742537,8580200
2021-01-04,110.05191802978516,111.79183283874832,109.09889487381272,111.47707350930867,16819900
2021-01-05,110.65072631835938,111.22313491424569,108.99514411987909,110.069509575834,13731200
2021-01-06,115.846435546875,116.92080110751802,112.61453071744859,114.37579069127582,24909100
2021-01-07,119.6507339477539,121.69379414561082,118.81414135049013,119.49222760686627,21940400
2021-01-08,119.7828369140625,120.07344531186395,118.10963826950531,119.73880289549334,12035100
2021-01-11,121.57051086425781,121.70259948590957,118.10083973771248,118.51473533528288,15937900
2021-01-12,123.48146057128906,124.74956500106433,122.25739015813286,122.79457291137668,18033500
2021-01-13,123.59593963623047,123.98340402453523,121.61452993129313,122.0460283338332,14816800
2021-01-14,124.31805419921875,125.70944582502902,123.28772270055384,123.71923456743212,18565600
2021-01-15,122.09010314941406,124.74078506975897,120.654677116864,121.02453877291451,27881000
2021-01-19,121.56169891357422,123.90416906722082,121.36797340960393,123.16444589363658,19843800
2021-01-20,119.73880004882812,121.67617588414947,119.27206902514193,121.36796463608445,16028800
2021-01-21,118.73487091064453,119.90610575138179,118.28575623948863,119.49221022731322,13411700
2021-01-22,117.81900787353516,118.35619055027067,116.41881503062062,116.8503268323568,12933200
2021-01-25,116.34840393066406,117.27306472168203,114.5343149441268,116.3660202284134,14212800
2021-01-26,115.87283325195312,117.27302612296533,115.66147806041984,116.90316461575232,11307800
2021-01-27,112.59691619873047,114.3493679481376,112.14779475715223,114.12039643514545,17603900
2021-01-28,114.5783462524414,116.39243519595465,113.59204859863951,114.39340872370468,13761800
2021-01-29,113.31022644042969,115.99614033921522,112.88752942207365,115.52940930206678,14808100
2021-02-01,114.14683532714844,114.54312811550075,113.1429213670715,113.95309636666887,11080700
2021-02-02,117.66053009033203,118.34741781896491,115.5558328834089,116.18988516173104,12253600
2021-02-03,119.00788116455078,119.55386537027887,117.57245547069624,117.69574266028955,10600800
2021-02-04,121.74663543701172,122.10769559164947,119.29849440338862,119.29849440338862,12419500
2021-02-05,121.50885009765625,122.83860481528671,120.98048221920085,122.75053678356329,10051300
2021-02-08,123.41102600097656,123.55192949884177,121.68499174537045,121.70260804192789,10136400
2021-02-09,122.91783905029297,123.2700842483456,122.00198003568738,122.7857370230535,8614800
2021-02-10,122.98832702636719,124.05387779877228,122.44232933997995,123.28773687668789,10323200
2021-02-11,122.64485168457031,123.77205248608806,121.72019120779422,122.98829546882504,9201000
2021-02-12,124.3885269165039,124.70555308011929,122.40711675323216,122.45115077765328,8324600
2021-02-16,127.38262176513672,127.97265336308983,125.40121207923887,126.41394064774109,12130600
2021-02-17,127.77893829345703,128.02551269205833,126.0352877696804,126.76620953599743,10810100
2021-02-18,128.21043395996094,128.3865566069132,126.28185939818664,126.81024077634005,10587800
2021-02-19,130.35037231445312,131.0724792455333,128.44821535303137,128.44821535303137,11969800
2021-02-22,131.57447814941406,132.2613661075675,129.26722636227962,129.33767813200063,11488400
2021-02-23,132.63119506835938,134.1282578526645,131.7329520228572,133.42375376672743,16234400
2021-02-24,134.96481323242188,135.40512648463982,132.19084511836638,132.19084511836638,15061400
2021-02-25,133.1331329345703,136.40906520753154,132.61356642650892,135.8542795452357,18127700
2021-02-26,129.60183715820312,132.86015344506924,129.02062027837192,132.358203185068,19829200
2021-03-01,132.53431701660156,133.30927280473998,130.7554473380552,131.6713066217273,14845500
2021-03-02,132.10279846191406,133.6615113893449,131.95309354441903,132.16444877709827,14221700
2021-03-03,134.6566162109375,136.47950627985796,132.81610984762924,133.17715654015848,14324100
2021-03-04,132.58712768554688,135.95112746682216,130.87871007409666,134.392414752408,20093900
2021-03-05,132.89537048339844,135.16738884444462,130.3063259920366,134.92961588738382,18465100
2021-03-08,134.6566162109375,136.90221672139225,132.75445953591966,134.26913835817882,17133300
2021-03-09,133.70553588867188,135.8366506099144,131.93548129189443,133.41492750341672,16238800
2021-03-10,136.6116180419922,137.51866242665082,133.42374039598465,133.77599912230127,14342200
2021-03-11,135.89833068847656,137.50986586570562,135.0529230700711,135.7133931528791,11771500
2021-03-12,137.5098419189453,138.81317899690382,136.5587769901482,138.13509273419663,12849500
2021-03-15,136.8229522705078,138.18792620521023,135.58127896116676,137.6859760242629,12101100
2021-03-16,135.1849822998047,136.1448754903237,134.02256219436296,135.69574733185925,12805600
2021-03-17,136.57638549804688,138.15271474460525,134.7799130237469,136.79654216308492,13952400
2021-03-18,138.83079528808594,142.38853471705445,138.35526277767386,138.78677470247715,21898500
2021-03-19,136.6204071044922,137.32491105605843,133.14193480042206,136.9462346392073,54418800
2021-03-22,132.94822692871094,135.59010728614075,132.63120074832742,134.55977555921893,19944800
2021-03-23,131.61849975585938,133.9609570506945,131.17818631465957,132.3846408436111,17076300
2021-03-24,132.63998413085938,134.8943862458158,131.97071270213686,132.093999897883,13079800
2021-03-25,134.339599609375,134.70946119393125,131.50398069048063,132.09399893993677,15608300
2021-03-26,136.57638549804688,136.89341163319352,134.33959969367083,135.8806963489371,16754400
2021-03-29,134.4540557861328,135.3787163550945,133.0098287753727,133.9609070659652,17570300
2021-03-30,136.03919982910156,137.2632703234083,135.51083190653023,136.02159697112316,13184300
2021-03-31,134.05780029296875,136.04802525732185,133.96093081738258,134.9824610258738,16736700
2021-04-01,135.3611297607422,135.43156806868996,133.45897295103796,133.76718421952287,16561500
2021-04-05,136.07862854003906,137.2479085299614,135.17510874757653,136.76956180083403,13508000
2021-04-06,135.1219482421875,136.66326817490452,134.51960171546628,135.34340155638282,13071600
2021-04-07,137.2390594482422,137.5048061635409,135.21940603827494,135.61803286944271,16903500
2021-04-08,137.4073944091797,137.75286115518028,134.91826048075978,136.41528755224306,12335500
2021-04-09,138.43487548828125,139.1080886041464,137.27446244547093,138.01854223402225,12122400
2021-04-12,138.14259338378906,139.29415347670954,137.80599349184453,137.81484675969273,12273400
2021-04-13,136.4949493408203,137.47820250896228,135.02449622153836,137.07958928218827,16113600
2021-04-14,133.94384765625,136.26467439558576,133.69580747376415,134.17415427002453,19939600
2021-04-15,134.794189453125,134.8207627671065,132.269630009829,133.9792429526745,17694100
2021-04-16,135.79518127441406,136.86700779569176,135.25483462202538,136.30008782568052,13773400
2021-04-19,135.2194061279297,136.30896630973294,134.8385128650192,135.90148621047948,11900200
2021-04-20,132.22535705566406,134.4221702879584,131.67614361026162,134.4133170207436,13716700
2021-04-21,133.35031127929688,133.41232469030226,130.02851182666313,130.91432501403213,12236700
2021-04-22,130.5423126220703,133.13775283685536,130.4448726102571,133.07573941277448,15256100
2021-04-23,133.040283203125,133.87294975205262,129.93993708393108,130.37397689009893,14041900
2021-04-26,133.36802673339844,135.05107984128384,133.20858685305393,133.56290670922135,10799100
2021-04-27,133.97927856445312,134.26274534418317,132.96945181543484,133.31491850545584,12821200
2021-04-28,134.84735107421875,135.431991079688,134.11212443396582,135.0245110259385,8943700
2021-04-29,137.46932983398438,137.54904976479634,135.70655699290205,136.0077301869258,12976900
2021-04-30,136.24697875976562,136.8493389969965,135.53832522273484,136.50387225620474,11705100
2021-05-03,135.8483123779297,137.7262320295545,135.64457912730393,137.16817890684598,11801100
2021-05-04,137.7262420654297,137.86797543116535,134.7676290169956,135.41426891306273,12977700
2021-05-05,139.53329467773438,140.2065078227288,136.9732951505836,138.18685487130918,10506700
2021-05-06,142.34132385253906,142.45648389265153,139.21440436900627,140.0204976169203,13542400
2021-05-07,142.8285369873047,143.0588435723394,139.09040389437806,139.26756384566923,14257800
2021-05-10,142.8108367919922,145.03422355015152,142.7222500458116,143.05886346157013,14014300
2021-05-11,140.4368133544922,143.84719944929452,139.99390677160545,142.68678636476108,15451700
2021-05-12,139.4712677001953,142.42102689881787,139.09922782601342,141.38462721007508,14381700
2021-05-13,143.058837890625,143.90035776316472,139.675024834672,140.1179314535284,15395000
2021-05-14,145.28224182128906,145.67200185564892,143.49290859654835,143.84722852790875,10584000
2021-05-17,145.86685180664062,146.02630520439342,144.41411876119906,144.71529199242124,9886800
2021-05-18,143.81178283691406,146.6020890959109,143.71434284126835,145.87571576174525,11098100
2021-05-19,142.71337890625,142.77537880766056,140.52541901068994,142.61593890422935,13278900
2021-05-20,142.46534729003906,143.37773386051856,141.30493408970716,142.46534729003906,10426000
2021-05-21,144.0863800048828,144.5824332399298,142.56278020213165,142.9171000796118,10249000
2021-05-24,144.86587524414062,145.4770884745339,143.60802220491843,144.70643536652634,9440300
2021-05-25,143.36886596679688,146.77923853754592,143.11197258009204,145.1404922943869,12609100
2021-05-26,143.35116577148438,145.04307239258807,142.89053907791708,144.89248575586066,13058300
2021-05-27,145.58338928222656,145.93770911782013,144.00664303589514,145.22905593019766,15707500
2021-05-28,145.48597717285156,146.1060437621532,144.61787043139137,145.8757236600998,10291300
2021-06-01,147.08926391601562,147.85106370173744,146.58434397500278,146.92981053385137,9445400
2021-06-02,147.09814453125,148.32057112820425,146.62866459517514,148.16111771639234,10498600
2021-06-03,147.19561767578125,148.15229781277833,145.85804424754556,146.52240432742352,13354400
2021-06-04,147.4347686767578,147.63850195234642,146.18576867250908,147.2310354011692,8510800
2021-06-07,146.7438201904297,148.01939338048288,146.2831935348134,147.93080665255926,7267200
2021-06-08,146.15921020507812,146.83242351949835,144.52931680188823,145.70745023945346,10370700
2021-06-09,144.33441162109375,145.46825148802247,143.7497716382106,145.39738480678477,12377400
2021-06-10,142.08444213867188,146.3717886089139,142.00472218885713,145.59226861133575,12119400
2021-06-11,141.9870147705078,142.79310815640304,140.8974681434642,142.11102809784256,13683800
2021-06-14,139.57762145996094,142.0224615348494,138.7715280362567,141.86300809711778,19917900
2021-06-15,137.46047973632812,139.00179950126653,136.53038673110208,138.80691952467308,24485500
2021-06-16,138.42605590820312,139.62189582014082,135.62688247989365,137.06189578079452,25321200
2021-06-17,134.43101501464844,139.48016139263265,133.9792551195019,139.16126807945932,29722400
2021-06-18,131.02952575683594,132.60627263884058,130.71063236966415,132.25195266040117,43595700
2021-06-21,133.25289916992188,133.93497925151695,132.0039125868849,132.0570592266176,18664800
2021-06-22,133.05801391601562,133.73122711851084,131.68500067846534,133.4034805420436,14251200
2021-06-23,133.86410522460938,134.67905186088106,132.9517185820205,133.04915858833772,12733300
2021-06-24,135.09536743164062,135.63571402896002,133.95267434101402,134.5727408830764,13733200
2021-06-25,136.45953369140625,136.85814695010936,134.35129383384034,135.16624040082644,15484900
2021-06-28,136.7075653076172,136.84043189322009,134.7499120089604,136.14949861520898,14125800
2021-06-29,136.5392303466797,138.4614431468271,136.06975048618648,137.30103015140293,14528700
2021-06-30,137.7793731689453,138.25771984527788,136.15834697814103,136.19377355736304,12531000
2021-07-01,139.14352416992188,139.19667079359778,137.67307117152365,138.41715093585697,10479400
2021-07-02,139.00990295410156,139.26827672838118,138.1991644951682,138.93862789893225,11424000
2021-07-06,136.67568969726562,138.78716032817835,135.73131909600215,138.78716032817835,15083400
2021-07-07,136.83602905273438,137.45076436343138,135.01856315505609,135.42837763263836,12271800
2021-07-08,134.4751434326172,135.89169956178634,133.67330920518603,135.0720567651414,17834600
2021-07-09,138.7782745361328,139.11681406824562,135.9362444761601,136.3549769448642,13694500
2021-07-12,140.76498413085938,141.79845183395156,137.1478607643608,137.51314025164194,19940400
2021-07-13,138.67135620117188,140.22155813497355,136.7558882850728,139.0277314933646,22671700
2021-07-14,138.19920349121094,140.12358974081147,136.26591295507424,138.93866710363145,14622800
2021-07-15,138.50210571289062,139.45538081747017,136.93408147458618,137.11226233957663,11539300
2021-07-16,135.33934020996094,139.23264704705653,134.5464238300087,138.9475603907228,14002700
2021-07-19,130.93820190429688,133.47732329989526,129.8156502695137,132.3458537859426,22172900
2021-07-20,133.3793182373047,134.63550208289627,130.3680115330713,130.53728810084692,15385200
2021-07-21,136.1857147216797,136.8895339017644,134.849337832586,135.4640733766617,12356700
2021-07-22,134.46621704101562,136.7024294195892,133.61094356576044,136.2035176266359,9913300
2021-07-23,134.20787048339844,136.16788712366568,133.86041304987074,134.95623824879223,9666100
2021-07-26,135.107666015625,135.38386192645444,133.78911160409373,133.80693376480139,8208000
2021-07-27,134.9295196533203,135.85608192621103,133.45951048613867,133.9940530949643,11218700
2021-07-28,135.15225219726562,136.1055409424531,134.42170653704045,135.6778905325206,9217300
2021-07-29,136.31040954589844,137.0855036029361,135.33931250523568,136.43513748144846,9063500
2021-07-30,135.22349548339844,136.90732949305198,134.70676155526058,135.93623240477226,9805200
2021-08-02,134.6800537109375,137.6022632572644,134.5909700799162,135.44624362822614,10203200
2021-08-03,136.21243286132812,136.59553461521213,133.21004398386447,135.37496788683222,10394800
2021-08-04,134.742431640625,136.6400775734876,134.44842709455813,134.75133592590146,10155000
2021-08-05,136.44403076171875,136.92513389884792,135.42838519862022,135.6689367671848,9151500
2021-08-06,140.31956481933594,140.60466506361132,138.1902716493426,138.26154671041147,13328800
2021-08-09,140.16812133789062,141.25504231383724,138.89410161276385,140.3373979218325,9516900
2021-08-10,141.8875732421875,142.529035187815,139.25936827863669,139.64247002681896,8667000
2021-08-11,143.58030700683594,143.88321577741334,141.72719646643313,142.54683916028566,9156500
2021-08-12,144.14157104492188,144.65830495064185,143.03684177932956,144.22176397091283,8844200
2021-08-13,142.52903747558594,144.47124550722398,142.16377147944905,144.1415966501648,8980900
2021-08-16,141.59356689453125,141.6826641169598,139.67809896126502,141.6024847733706,8755800
2021-08-17,139.8830108642578,141.53121437314815,138.3328224598618,140.38193629422256,9347200
2021-08-18,138.60897827148438,140.77390177086178,138.39515312817875,139.259344390175,8065500
